order_id,customer_name,region,category,sales,quantity,order_date
1262,Customer_51,West,Clothing,209.84,5,2025-02-22 13:00:00
1263,Customer_29,North,Books,21.84,4,2025-02-22 14:00:00
1264,Customer_296,North,Books,102.84,7,2025-02-22 15:00:00
1265,Customer_297,South,Electronics,261.08,7,2025-02-22 16:00:00
1266,Customer_214,South,Electronics,302.66,9,2025-02-22 17:00:00
1267,Customer_267,East,Clothing,25.16,9,2025-02-22 18:00:00
1268,Customer_257,North,Toys,0.01,5,2025-02-22 19:00:00
1269,Customer_302,South,Electronics,249.05,8,2025-02-22 20:00:00
1270,Customer_101,East,Toys,88.2,1,2025-02-22 21:00:00
1271,Customer_346,East,Home,58.74,9,2025-02-22 22:00:00
1272,Customer_110,East,Books,2.6,8,2025-02-22 23:00:00
1273,Customer_182,South,Toys,155.44,6,2025-02-23 00:00:00
1274,Customer_313,North,Books,380.96,3,2025-02-23 01:00:00
1275,Customer_1,West,Toys,632.27,3,2025-02-23 02:00:00
1276,Customer_319,East,Home,166.82,8,2025-02-23 03:00:00
1277,Customer_55,South,Electronics,144.5,5,2025-02-23 04:00:00
1278,Customer_371,South,Home,17.78,7,2025-02-23 05:00:00
1279,Customer_399,West,Electronics,159.2,5,2025-02-23 06:00:00
1280,Customer_149,West,Electronics,95.6,8,2025-02-23 07:00:00
1281,Customer_309,South,Books,186.86,4,2025-02-23 08:00:00
1282,Customer_137,North,Home,98.44,2,2025-02-23 09:00:00
1283,Customer_202,West,Toys,54.97,3,2025-02-23 10:00:00
1284,Customer_313,South,Home,19.96,8,2025-02-23 11:00:00
1285,Customer_117,West,Books,75.64,7,2025-02-23 12:00:00
1286,Customer_154,North,Electronics,20.33,2,2025-02-23 13:00:00
1287,Customer_291,East,Books,38.93,6,2025-02-23 14:00:00
1288,Customer_63,West,Clothing,873.8,9,2025-02-23 15:00:00
1289,Customer_244,North,Clothing,117.43,4,2025-02-23 16:00:00
1290,Customer_25,South,Toys,151.8,9,2025-02-23 17:00:00
1291,Customer_90,West,Books,413.69,2,2025-02-23 18:00:00
1292,Customer_75,West,Toys,1083.82,2,2025-02-23 19:00:00
1293,Customer_294,South,Toys,174.8,9,2025-02-23 20:00:00
1294,Customer_386,East,Clothing,334.77,7,2025-02-23 21:00:00
1295,Customer_391,South,Toys,79.18,7,2025-02-23 22:00:00
1296,Customer_210,West,Clothing,72.98,1,2025-02-23 23:00:00
1297,Customer_347,South,Electronics,103.07,6,2025-02-24 00:00:00
1298,Customer_17,North,Books,223.26,7,2025-02-24 01:00:00
1299,Customer_128,South,Toys,229.26,6,2025-02-24 02:00:00
1300,Customer_364,West,Clothing,75.74,6,2025-02-24 03:00:00
1301,Customer_251,South,Home,28.59,2,2025-02-24 04:00:00
1302,Customer_179,East,Toys,200.15,6,2025-02-24 05:00:00
1303,Customer_182,South,Electronics,27.47,4,2025-02-24 06:00:00
1304,Customer_152,East,Electronics,172.78,9,2025-02-24 07:00:00
1305,Customer_25,North,Home,236.46,1,2025-02-24 08:00:00
1306,Customer_180,East,Clothing,241.2,8,2025-02-24 09:00:00
1307,Customer_198,South,Toys,280.06,5,2025-02-24 10:00:00
1308,Customer_344,West,Clothing,412.49,1,2025-02-24 11:00:00
1309,Customer_161,East,Electronics,138.61,4,2025-02-24 12:00:00
1310,Customer_177,North,Clothing,262.05,1,2025-02-24 13:00:00
1311,Customer_285,East,Electronics,193.08,6,2025-02-24 14:00:00
1312,Customer_63,East,Clothing,41.32,2,2025-02-24 15:00:00
1313,Customer_150,East,Home,5.21,5,2025-02-24 16:00:00
1314,Customer_154,North,Books,66.97,7,2025-02-24 17:00:00
1315,Customer_156,South,Home,117.05,2,2025-02-24 18:00:00
1316,Customer_370,East,Home,192.0,6,2025-02-24 19:00:00
1317,Customer_49,East,Books,379.37,6,2025-02-24 20:00:00
1318,Customer_337,West,Books,43.69,5,2025-02-24 21:00:00
1319,Customer_84,North,Toys,26.83,5,2025-02-24 22:00:00
1320,Customer_361,East,Toys,661.98,3,2025-02-24 23:00:00
1321,Customer_177,North,Home,22.87,2,2025-02-25 00:00:00
1322,Customer_148,East,Home,130.21,7,2025-02-25 01:00:00
1323,Customer_118,South,Electronics,176.17,1,2025-02-25 02:00:00
1324,Customer_342,South,Electronics,155.9,6,2025-02-25 03:00:00
1325,Customer_63,East,Toys,17.99,6,2025-02-25 04:00:00
1326,Customer_189,South,Toys,11.74,3,2025-02-25 05:00:00
1327,Customer_360,East,Electronics,22.29,2,2025-02-25 06:00:00
1328,Customer_49,South,Electronics,176.18,2,2025-02-25 07:00:00
1329,Customer_327,West,Clothing,157.2,9,2025-02-25 08:00:00
1330,Customer_257,West,Clothing,53.25,5,2025-02-25 09:00:00
1331,Customer_224,West,Electronics,203.1,7,2025-02-25 10:00:00
1332,Customer_141,North,Clothing,343.03,5,2025-02-25 11:00:00
1333,Customer_215,North,Books,8.49,7,2025-02-25 12:00:00
1334,Customer_379,West,Toys,137.88,4,2025-02-25 13:00:00
1335,Customer_211,North,Toys,233.79,8,2025-02-25 14:00:00
1336,Customer_318,South,Electronics,58.15,7,2025-02-25 15:00:00
1337,Customer_32,East,Home,73.57,5,2025-02-25 16:00:00
1338,Customer_158,East,Electronics,190.2,6,2025-02-25 17:00:00
1339,Customer_285,East,Clothing,456.43,5,2025-02-25 18:00:00
1340,Customer_305,West,Home,332.07,7,2025-02-25 19:00:00
1341,Customer_286,North,Clothing,175.0,2,2025-02-25 20:00:00
1342,Customer_144,South,Books,262.03,5,2025-02-25 21:00:00
1343,Customer_19,South,Clothing,90.77,3,2025-02-25 22:00:00
1344,Customer_18,West,Books,204.87,9,2025-02-25 23:00:00
1345,Customer_257,South,Books,125.54,6,2025-02-26 00:00:00
1346,Customer_78,South,Clothing,42.13,3,2025-02-26 01:00:00
1347,Customer_371,South,Clothing,241.96,7,2025-02-26 02:00:00
1348,Customer_175,South,Books,162.6,4,2025-02-26 03:00:00
1349,Customer_194,North,Home,88.83,3,2025-02-26 04:00:00
1350,Customer_113,South,Books,484.59,8,2025-02-26 05:00:00
1351,Customer_114,East,Toys,4.23,4,2025-02-26 06:00:00
1352,Customer_222,West,Books,75.89,1,2025-02-26 07:00:00
1353,Customer_166,North,Home,11.71,6,2025-02-26 08:00:00
1354,Customer_319,South,Toys,290.94,1,2025-02-26 09:00:00
1355,Customer_132,North,Electronics,242.2,5,2025-02-26 10:00:00
1356,Customer_385,South,Electronics,80.5,7,2025-02-26 11:00:00
1357,Customer_264,East,Home,225.19,6,2025-02-26 12:00:00
1358,Customer_55,West,Books,100.82,2,2025-02-26 13:00:00
1359,Customer_359,South,Clothing,282.33,4,2025-02-26 14:00:00
1360,Customer_131,South,Home,121.09,2,2025-02-26 15:00:00
1361,Customer_288,South,Toys,106.3,1,2025-02-26 16:00:00
1362,Customer_266,South,Toys,545.84,3,2025-02-26 17:00:00
1363,Customer_366,West,Electronics,57.77,3,2025-02-26 18:00:00
1364,Customer_162,West,Toys,25.67,7,2025-02-26 19:00:00
1365,Customer_380,East,Home,175.68,1,2025-02-26 20:00:00
1366,Customer_87,West,Toys,696.84,9,2025-02-26 21:00:00
1367,Customer_55,South,Home,94.91,6,2025-02-26 22:00:00
1368,Customer_288,East,Clothing,12.81,4,2025-02-26 23:00:00
1369,Customer_178,East,Electronics,82.89,3,2025-02-27 00:00:00
1370,Customer_391,East,Toys,141.02,3,2025-02-27 01:00:00
1371,Customer_349,South,Home,35.33,2,2025-02-27 02:00:00
1372,Customer_8,North,Books,214.65,2,2025-02-27 03:00:00
1373,Customer_321,South,Electronics,1219.31,5,2025-02-27 04:00:00
1374,Customer_313,West,Clothing,120.2,9,2025-02-27 05:00:00
1375,Customer_247,West,Home,87.62,2,2025-02-27 06:00:00
1376,Customer_323,South,Clothing,102.4,2,2025-02-27 07:00:00
1377,Customer_255,South,Clothing,24.47,6,2025-02-27 08:00:00
1378,Customer_328,East,Toys,429.58,2,2025-02-27 09:00:00
1379,Customer_54,South,Toys,107.17,4,2025-02-27 10:00:00
1380,Customer_249,East,Home,97.97,6,2025-02-27 11:00:00
1381,Customer_239,West,Books,215.58,5,2025-02-27 12:00:00
1382,Customer_229,East,Home,116.69,1,2025-02-27 13:00:00
1383,Customer_67,South,Books,208.96,6,2025-02-27 14:00:00
1384,Customer_51,West,Clothing,12.68,1,2025-02-27 15:00:00
1385,Customer_97,North,Electronics,336.1,3,2025-02-27 16:00:00
1386,Customer_92,East,Home,564.37,5,2025-02-27 17:00:00
1387,Customer_264,West,Home,209.26,5,2025-02-27 18:00:00
1388,Customer_291,East,Books,618.3,6,2025-02-27 19:00:00
1389,Customer_96,West,Clothing,32.84,8,2025-02-27 20:00:00
1390,Customer_88,West,Clothing,129.79,5,2025-02-27 21:00:00
1391,Customer_78,East,Books,184.16,1,2025-02-27 22:00:00
1392,Customer_288,North,Clothing,174.33,5,2025-02-27 23:00:00
1393,Customer_120,West,Toys,102.65,3,2025-02-28 00:00:00
1394,Customer_302,West,Electronics,82.52,4,2025-02-28 01:00:00
1395,Customer_165,West,Home,27.12,8,2025-02-28 02:00:00
1396,Customer_182,North,Electronics,99.43,7,2025-02-28 03:00:00
1397,Customer_398,North,Home,35.51,5,2025-02-28 04:00:00
1398,Customer_223,South,Toys,265.13,2,2025-02-28 05:00:00
1399,Customer_311,East,Clothing,46.85,6,2025-02-28 06:00:00
1400,Customer_7,North,Books,12.07,6,2025-02-28 07:00:00
1401,Customer_330,East,Toys,160.76,6,2025-02-28 08:00:00
1402,Customer_263,South,Electronics,180.89,9,2025-02-28 09:00:00
1403,Customer_161,East,Books,411.01,8,2025-02-28 10:00:00
1404,Customer_151,North,Clothing,172.07,8,2025-02-28 11:00:00
1405,Customer_85,East,Toys,84.77,1,2025-02-28 12:00:00
1406,Customer_147,North,Books,324.92,5,2025-02-28 13:00:00
1407,Customer_112,East,Toys,155.43,7,2025-02-28 14:00:00
1408,Customer_381,North,Toys,16.52,6,2025-02-28 15:00:00
1409,Customer_36,North,Clothing,166.87,5,2025-02-28 16:00:00
1410,Customer_285,East,Home,477.23,8,2025-02-28 17:00:00
1411,Customer_188,South,Books,100.94,3,2025-02-28 18:00:00
1412,Customer_82,West,Clothing,70.29,6,2025-02-28 19:00:00
1413,Customer_2,South,Toys,30.97,5,2025-02-28 20:00:00
1414,Customer_385,East,Clothing,32.84,8,2025-02-28 21:00:00
1415,Customer_303,South,Home,113.4,4,2025-02-28 22:00:00
1416,Customer_197,North,Books,181.11,8,2025-02-28 23:00:00
1417,Customer_11,West,Home,16.81,2,2025-03-01 00:00:00
1418,Customer_234,East,Electronics,561.25,9,2025-03-01 01:00:00
1419,Customer_386,East,Books,281.41,9,2025-03-01 02:00:00
1420,Customer_195,East,Home,176.68,6,2025-03-01 03:00:00
1421,Customer_119,West,Toys,352.56,4,2025-03-01 04:00:00
1422,Customer_396,North,Books,16.72,4,2025-03-01 05:00:00
1423,Customer_20,East,Books,129.57,6,2025-03-01 06:00:00
1424,Customer_261,South,Clothing,198.9,5,2025-03-01 07:00:00
1425,Customer_293,East,Toys,352.81,6,2025-03-01 08:00:00
1426,Customer_256,East,Electronics,306.0,7,2025-03-01 09:00:00
1427,Customer_222,East,Home,64.89,7,2025-03-01 10:00:00
1428,Customer_393,East,Clothing,565.64,9,2025-03-01 11:00:00
1429,Customer_226,North,Home,26.56,8,2025-03-01 12:00:00
1430,Customer_53,South,Electronics,416.1,6,2025-03-01 13:00:00
1431,Customer_355,North,Electronics,707.68,6,2025-03-01 14:00:00
1432,Customer_342,South,Books,39.0,5,2025-03-01 15:00:00
1433,Customer_364,East,Electronics,256.07,1,2025-03-01 16:00:00
1434,Customer_280,West,Home,8.22,9,2025-03-01 17:00:00
1435,Customer_81,North,Toys,103.98,9,2025-03-01 18:00:00
1436,Customer_202,West,Toys,145.25,9,2025-03-01 19:00:00
1437,Customer_158,North,Books,173.81,8,2025-03-01 20:00:00
1438,Customer_120,East,Home,549.58,3,2025-03-01 21:00:00
1439,Customer_59,North,Home,223.1,1,2025-03-01 22:00:00
1440,Customer_215,East,Electronics,131.28,8,2025-03-01 23:00:00
1441,Customer_128,North,Home,331.8,7,2025-03-02 00:00:00
1442,Customer_224,East,Clothing,601.29,5,2025-03-02 01:00:00
1443,Customer_209,East,Electronics,4.46,7,2025-03-02 02:00:00
1444,Customer_370,South,Clothing,809.35,4,2025-03-02 03:00:00
1445,Customer_115,East,Books,18.01,9,2025-03-02 04:00:00
1446,Customer_209,South,Toys,336.82,2,2025-03-02 05:00:00
1447,Customer_14,East,Books,65.79,9,2025-03-02 06:00:00
1448,Customer_9,West,Toys,28.35,9,2025-03-02 07:00:00
1449,Customer_40,East,Books,115.91,5,2025-03-02 08:00:00
1450,Customer_237,West,Home,206.54,1,2025-03-02 09:00:00
1451,Customer_281,West,Clothing,95.91,7,2025-03-02 10:00:00
1452,Customer_359,East,Toys,11.22,4,2025-03-02 11:00:00
1453,Customer_201,West,Electronics,182.99,9,2025-03-02 12:00:00
1454,Customer_246,South,Clothing,465.38,6,2025-03-02 13:00:00
1455,Customer_278,North,Electronics,96.65,3,2025-03-02 14:00:00
1456,Customer_235,East,Clothing,48.75,6,2025-03-02 15:00:00
1457,Customer_4,West,Clothing,116.89,6,2025-03-02 16:00:00
1458,Customer_154,East,Books,9.91,5,2025-03-02 17:00:00
1459,Customer_29,South,Toys,343.5,2,2025-03-02 18:00:00
1460,Customer_109,East,Toys,350.13,2,2025-03-02 19:00:00
1461,Customer_98,East,Clothing,177.35,7,2025-03-02 20:00:00
1462,Customer_215,West,Home,87.11,2,2025-03-02 21:00:00
1463,Customer_293,South,Home,321.67,6,2025-03-02 22:00:00
1464,Customer_75,North,Electronics,161.8,5,2025-03-02 23:00:00
1465,Customer_326,North,Electronics,349.66,4,2025-03-03 00:00:00
1466,Customer_146,West,Books,199.64,7,2025-03-03 01:00:00
1467,Customer_128,East,Clothing,306.87,8,2025-03-03 02:00:00
1468,Customer_341,West,Electronics,182.54,4,2025-03-03 03:00:00
1469,Customer_42,West,Electronics,106.94,1,2025-03-03 04:00:00
1470,Customer_356,West,Clothing,633.76,1,2025-03-03 05:00:00
1471,Customer_41,East,Books,155.79,1,2025-03-03 06:00:00
1472,Customer_34,South,Electronics,185.82,1,2025-03-03 07:00:00
1473,Customer_17,West,Books,49.82,5,2025-03-03 08:00:00
1474,Customer_165,East,Toys,196.51,4,2025-03-03 09:00:00
1475,Customer_153,South,Books,169.54,9,2025-03-03 10:00:00
1476,Customer_378,West,Home,40.87,3,2025-03-03 11:00:00
1477,Customer_76,North,Home,12.29,7,2025-03-03 12:00:00
1478,Customer_87,South,Books,185.45,8,2025-03-03 13:00:00
1479,Customer_117,West,Home,288.52,6,2025-03-03 14:00:00
1480,Customer_362,South,Toys,148.22,1,2025-03-03 15:00:00
1481,Customer_342,South,Clothing,51.44,8,2025-03-03 16:00:00
1482,Customer_27,South,Home,219.64,3,2025-03-03 17:00:00
1483,Customer_313,South,Home,16.7,8,2025-03-03 18:00:00
1484,Customer_287,South,Books,116.62,4,2025-03-03 19:00:00
1485,Customer_134,South,Toys,35.67,8,2025-03-03 20:00:00
1486,Customer_219,West,Clothing,40.78,1,2025-03-03 21:00:00
1487,Customer_168,North,Books,45.2,3,2025-03-03 22:00:00
1488,Customer_98,East,Books,97.78,6,2025-03-03 23:00:00
1489,Customer_268,South,Toys,10.5,9,2025-03-04 00:00:00
1490,Customer_237,East,Clothing,101.43,2,2025-03-04 01:00:00
1491,Customer_309,West,Toys,143.37,1,2025-03-04 02:00:00
1492,Customer_394,South,Clothing,132.06,3,2025-03-04 03:00:00
1493,Customer_173,North,Toys,96.51,4,2025-03-04 04:00:00
1494,Customer_190,East,Books,365.45,5,2025-03-04 05:00:00
1495,Customer_122,South,Books,31.41,3,2025-03-04 06:00:00
1496,Customer_46,West,Electronics,140.92,2,2025-03-04 07:00:00
1497,Customer_64,North,Home,12.81,2,2025-03-04 08:00:00
1498,Customer_130,East,Toys,14.76,7,2025-03-04 09:00:00
1499,Customer_310,East,Electronics,170.6,9,2025-03-04 10:00:00
1500,Customer_363,South,Home,166.95,2,2025-03-04 11:00:00
